txn_id	timestamp	user_id	amount	merchant_category	channel	is_fraud
5478	2/2/2023 19:37	153	13.39	Electronics	Credit Card	0
5479	2/2/2023 19:41	165	50.06	Grocery	Debit Card	0
5480	2/2/2023 19:49	250	47.3	Fuel	UPI	0
5481	2/2/2023 19:52	247	82.1	Fashion	Debit Card	0
5482	2/2/2023 20:01	482	29.82	Electronics	UPI	0
5483	2/2/2023 20:04	208	27.24	Grocery	Credit Card	0
5484	2/2/2023 20:12	208	45.34	Travel	UPI	0
5485	2/2/2023 20:14	360	14.06	Travel	UPI	0
5486	2/2/2023 20:17	158	68.01	Fashion	Credit Card	0
5487	2/2/2023 20:19	454	17.2	Restaurants	Debit Card	0
5488	2/2/2023 20:19	41	45.54	Fuel	UPI	0
5489	2/2/2023 20:25	85	17.56	Restaurants	UPI	0
5490	2/2/2023 20:34	157	54.14	Electronics	Credit Card	0
5491	2/2/2023 20:37	302	29.11	Grocery	NetBanking	0
5492	2/2/2023 20:39	145	11.49	Grocery	UPI	0
5493	2/2/2023 20:42	359	15.55	Grocery	UPI	0
5494	2/2/2023 20:47	240	13.64	Fuel	NetBanking	0
5495	2/2/2023 20:51	440	21.57	Grocery	Debit Card	0
5496	2/2/2023 20:59	91	28.69	Electronics	UPI	0
5497	2/2/2023 21:03	5	91.94	Fashion	Debit Card	0
5498	2/2/2023 21:03	308	28.52	Electronics	UPI	0
5499	2/2/2023 21:04	187	19.06	Utility Bills	Debit Card	0
5500	2/2/2023 21:05	208	11.16	Grocery	UPI	0
5501	2/2/2023 21:15	445	37.16	Restaurants	UPI	0
5502	2/2/2023 21:23	9	38.25	Grocery	UPI	0
5503	2/2/2023 21:24	130	30.05	Fashion	NetBanking	0
5504	2/2/2023 21:37	36	87.54	Medical	Credit Card	0
5505	2/2/2023 21:42	466	52.37	Electronics	UPI	0
5506	2/2/2023 21:45	165	14.87	Grocery	Debit Card	0
5507	2/2/2023 21:46	147	18.07	Restaurants	UPI	0
5508	2/2/2023 21:55	137	12.75	Fashion	Credit Card	0
5509	2/2/2023 21:57	10	62.23	Fuel	Credit Card	0
5510	2/3/2023 9:01	187	28.08	Travel	Debit Card	0
5511	2/3/2023 9:25	130	24.75	Utility Bills	Debit Card	0
5512	2/3/2023 9:26	112	29.08	Restaurants	UPI	0
5513	2/3/2023 9:35	156	32.55	Fashion	UPI	0
5514	2/3/2023 9:37	147	46.53	Grocery	NetBanking	0
5515	2/3/2023 10:02	402	13.14	Medical	Credit Card	0
5516	2/3/2023 10:13	428	27.92	Fuel	Credit Card	0
5517	2/3/2023 10:17	355	22.84	Electronics	UPI	0
5518	2/3/2023 10:26	108	41.92	Grocery	UPI	0
5519	2/3/2023 10:26	123	52.44	Utility Bills	UPI	0
5520	2/3/2023 10:33	218	12.55	Restaurants	UPI	0
5521	2/3/2023 10:40	108	89.04	Restaurants	UPI	1
5522	2/3/2023 10:51	68	69.43	Fashion	Credit Card	0
5523	2/3/2023 11:01	38	29.22	Utility Bills	UPI	0
5524	2/3/2023 11:04	30	10.7	Fuel	Debit Card	0
5525	2/3/2023 11:10	123	27.42	Electronics	Credit Card	0
5526	2/3/2023 11:19	494	54.41	Grocery	Debit Card	0
5527	2/3/2023 11:27	230	53.23	Electronics	Credit Card	0
5528	2/3/2023 11:30	77	25.45	Restaurants	UPI	0
5529	2/3/2023 11:43	78	17.78	Electronics	Credit Card	0
5530	2/3/2023 12:05	202	10.31	Grocery	Debit Card	0
5531	2/3/2023 12:10	307	32.12	Utility Bills	UPI	0
5532	2/3/2023 12:11	243	59.2	Utility Bills	NetBanking	0
5533	2/3/2023 12:12	18	10	Fuel	NetBanking	0
5534	2/3/2023 12:19	133	28.01	Restaurants	UPI	0
5535	2/3/2023 12:20	110	98.59	Medical	UPI	0
5536	2/3/2023 12:25	305	81.46	Fashion	NetBanking	0
5537	2/3/2023 12:31	59	225.47	Electronics	Debit Card	0
5538	2/3/2023 12:37	108	81.66	Utility Bills	Debit Card	0
5539	2/3/2023 12:42	302	30.75	Grocery	Credit Card	0
5540	2/3/2023 12:44	147	46.88	Grocery	UPI	0
5541	2/3/2023 12:54	265	92.62	Grocery	UPI	0
5542	2/3/2023 12:56	273	106.01	Travel	UPI	0
5543	2/3/2023 12:59	96	29.32	Electronics	Credit Card	0
5544	2/3/2023 13:00	297	47.51	Utility Bills	UPI	0
5545	2/3/2023 13:04	478	13.48	Medical	Credit Card	0
5546	2/3/2023 13:13	147	54.27	Fashion	UPI	0
5547	2/3/2023 13:25	130	120.78	Medical	UPI	0
5548	2/3/2023 13:30	38	66.02	Travel	NetBanking	0
5549	2/3/2023 13:32	227	25.17	Grocery	UPI	0
5550	2/3/2023 13:36	251	38.36	Utility Bills	UPI	0
5551	2/3/2023 13:39	51	32.86	Fuel	Credit Card	0
5552	2/3/2023 13:44	147	66.73	Utility Bills	UPI	0
5553	2/3/2023 13:45	402	632.3	Utility Bills	NetBanking	0
5554	2/3/2023 13:53	373	21.88	Fuel	Debit Card	0
5555	2/3/2023 14:01	288	14.65	Electronics	UPI	0
5556	2/3/2023 14:04	147	23.71	Fashion	UPI	0
5557	2/3/2023 14:09	308	71.73	Fashion	UPI	0
5558	2/3/2023 14:10	403	116.8	Fuel	UPI	0
5559	2/3/2023 14:16	43	10.55	Grocery	UPI	0
5560	2/3/2023 14:25	446	34.24	Travel	UPI	1
5561	2/3/2023 14:38	165	40.76	Fuel	UPI	0
5562	2/3/2023 14:43	403	86.38	Fashion	NetBanking	1
5563	2/3/2023 14:43	349	55.83	Fashion	UPI	0
5564	2/3/2023 14:59	288	104.11	Fuel	NetBanking	0
5565	2/3/2023 15:04	190	168.65	Medical	UPI	0
5566	2/3/2023 15:04	233	35.97	Fuel	Debit Card	0
5567	2/3/2023 15:06	472	14.26	Medical	UPI	0
5568	2/3/2023 15:16	435	120.21	Travel	Credit Card	0
5569	2/3/2023 15:17	137	24.98	Medical	UPI	0
5570	2/3/2023 15:30	456	27.69	Grocery	UPI	0
5571	2/3/2023 15:43	184	18.94	Utility Bills	NetBanking	0
5572	2/14/2023 13:33	211	140.98	Medical	UPI	0
5573	2/3/2023 15:55	130	52.39	Medical	Credit Card	0
5574	2/3/2023 15:59	184	30.95	Restaurants	UPI	0
5575	2/3/2023 16:05	81	183.1	Medical	Debit Card	0
5576	2/3/2023 16:24	240	31.89	Fashion	Debit Card	0
5577	2/3/2023 16:28	264	27.71	Grocery	Credit Card	0
5578	2/3/2023 16:32	231	17.51	Fuel	UPI	0
5579	2/3/2023 16:36	9	22.35	Utility Bills	UPI	0
5580	2/3/2023 16:42	250	22.86	Utility Bills	Credit Card	0
5581	2/3/2023 16:48	108	265.83	Fashion	Credit Card	0
5582	2/3/2023 16:54	481	18.7	Fuel	Debit Card	0
5583	2/3/2023 17:03	274	28.5	Fuel	UPI	0
5584	2/3/2023 17:08	150	20.66	Fuel	NetBanking	0
5585	2/3/2023 17:31	298	38.25	Grocery	UPI	0
5586	2/3/2023 17:41	15	17.72	Electronics	Debit Card	0
5587	2/3/2023 17:46	404	28.31	Restaurants	UPI	0
5588	2/3/2023 17:52	281	52.64	Restaurants	UPI	0
5589	2/3/2023 17:53	292	157.23	Grocery	Debit Card	0
5590	2/3/2023 17:54	443	10	Fuel	UPI	0
5591	2/3/2023 18:08	60	34.05	Utility Bills	NetBanking	0
5592	2/3/2023 18:16	177	12.15	Electronics	UPI	0
5593	2/3/2023 18:26	24	36.95	Fashion	UPI	0
5594	2/3/2023 18:30	148	36.2	Utility Bills	Credit Card	0
5595	2/3/2023 18:35	460	97.18	Grocery	NetBanking	0
5596	2/3/2023 18:41	164	30	Grocery	UPI	0
5597	2/3/2023 18:42	281	10.53	Utility Bills	UPI	0
5598	2/3/2023 18:50	169	55.65	Medical	UPI	0
5599	2/3/2023 19:03	268	17.02	Utility Bills	Credit Card	0
5600	2/3/2023 19:03	250	16.53	Grocery	Debit Card	0
5601	2/3/2023 19:10	287	54.49	Utility Bills	Credit Card	0
5602	2/3/2023 19:11	388	21.26	Travel	Debit Card	0
5603	2/3/2023 19:11	231	41.65	Fashion	UPI	0
5604	2/3/2023 19:15	142	72.8	Utility Bills	Credit Card	0
5605	2/3/2023 19:18	329	33.18	Fashion	Debit Card	0
5606	2/3/2023 19:33	384	70	Fuel	Credit Card	0
5607	2/3/2023 19:35	60	29.23	Travel	Debit Card	0
5608	2/3/2023 19:37	409	46.63	Electronics	Credit Card	0
5609	2/3/2023 19:38	233	144.18	Restaurants	Credit Card	0
5610	2/3/2023 19:40	302	16.02	Grocery	UPI	0
5611	2/3/2023 19:43	181	55.37	Grocery	Credit Card	0
5612	2/3/2023 19:50	359	12.98	Electronics	Credit Card	0
5613	2/3/2023 20:00	85	15.44	Restaurants	NetBanking	0
5614	2/3/2023 20:01	189	27.93	Fashion	UPI	0
5615	2/3/2023 20:02	445	58.46	Fashion	Debit Card	1
5616	2/3/2023 20:11	147	443.1	Medical	NetBanking	0
5617	2/3/2023 20:20	305	41.79	Fuel	Debit Card	0
5618	2/3/2023 20:22	147	23.04	Utility Bills	Credit Card	0
5619	2/3/2023 20:26	208	48.95	Electronics	Credit Card	0
5620	2/3/2023 20:29	273	33.91	Fuel	Debit Card	0
5621	2/3/2023 20:40	108	27.91	Fashion	Debit Card	0
5622	2/3/2023 20:41	147	53.11	Medical	Credit Card	0
5623	2/3/2023 20:42	118	13.4	Grocery	Debit Card	0
5624	2/3/2023 20:51	418	51.32	Electronics	Debit Card	0
5625	2/3/2023 20:53	445	12.69	Restaurants	Debit Card	0
5626	2/3/2023 21:01	440	108.69	Medical	UPI	0
5627	2/3/2023 21:13	147	10.73	Fuel	UPI	0
5628	2/3/2023 21:14	212	12.28	Restaurants	UPI	0
5629	2/3/2023 21:16	49	86.59	Grocery	Debit Card	0
5630	2/3/2023 21:18	108	10	Utility Bills	NetBanking	0
5631	2/3/2023 21:29	155	100.77	Travel	UPI	0
5632	2/3/2023 21:31	119	25.08	Utility Bills	UPI	0
5633	2/3/2023 21:32	355	10.19	Restaurants	Debit Card	0
5634	2/3/2023 21:37	197	21.29	Utility Bills	Debit Card	0
5635	2/3/2023 21:43	369	264.8	Grocery	UPI	0
5636	2/3/2023 21:46	80	169.72	Electronics	UPI	0
5637	2/3/2023 21:55	234	46.62	Grocery	UPI	0
5638	2/3/2023 21:59	203	32.41	Travel	Credit Card	0
5639	2/4/2023 9:05	243	48.38	Fashion	Credit Card	0
5640	2/4/2023 9:05	302	23.96	Utility Bills	Credit Card	0
5641	2/4/2023 9:06	262	14.17	Utility Bills	UPI	0
5642	2/4/2023 9:08	320	17.92	Utility Bills	Credit Card	0
5643	2/4/2023 9:25	243	625.94	Fashion	Credit Card	1
5644	2/4/2023 9:26	261	102.22	Travel	UPI	0
5645	2/4/2023 9:28	28	20.93	Utility Bills	Credit Card	0
5646	2/4/2023 9:29	398	32.73	Restaurants	UPI	0
5647	2/4/2023 9:36	72	37.18	Fuel	Debit Card	0
5648	2/4/2023 9:37	221	48.42	Restaurants	Debit Card	0
5649	2/4/2023 10:01	221	12.07	Grocery	Debit Card	0
5650	2/4/2023 10:25	256	10	Utility Bills	Credit Card	0
5651	2/4/2023 10:38	487	15.16	Fashion	UPI	0
5652	2/4/2023 10:41	109	46.07	Electronics	UPI	0
5653	2/4/2023 10:50	20	15.07	Restaurants	NetBanking	0
5654	2/4/2023 11:08	197	275.92	Travel	UPI	0
5655	2/4/2023 11:17	133	38.1	Fashion	Credit Card	0
5656	2/4/2023 11:24	314	10	Utility Bills	UPI	0
5657	2/4/2023 11:24	153	57.12	Electronics	UPI	0
5658	2/4/2023 11:28	64	19.22	Utility Bills	UPI	0
5659	2/4/2023 11:32	339	65.24	Fashion	UPI	0
5660	2/4/2023 11:40	94	33.64	Grocery	UPI	0
5661	2/4/2023 11:40	102	138.17	Utility Bills	Debit Card	0
5662	2/4/2023 11:52	276	11.99	Travel	UPI	0
5663	2/4/2023 11:52	189	74	Electronics	NetBanking	0
5664	2/4/2023 12:03	33	52.46	Travel	UPI	0
5665	2/4/2023 12:14	413	28.4	Fuel	UPI	0
5666	2/4/2023 12:25	371	80.02	Grocery	Debit Card	0
5667	2/4/2023 12:32	344	49.44	Restaurants	Debit Card	0
5668	2/4/2023 12:40	260	19.22	Grocery	UPI	0
5669	2/4/2023 12:47	446	11.04	Fuel	Debit Card	0
5670	2/4/2023 12:47	258	12.58	Fuel	Debit Card	0
5671	2/4/2023 12:53	251	67.04	Grocery	UPI	0
5672	2/4/2023 12:57	76	11.01	Medical	UPI	0
5673	2/4/2023 12:58	212	34.26	Medical	Debit Card	0
5674	2/4/2023 13:03	49	47.95	Electronics	UPI	0
5675	2/4/2023 13:06	133	45.62	Utility Bills	Debit Card	0
5676	2/4/2023 13:07	315	11.87	Fuel	NetBanking	0
5677	2/4/2023 13:09	390	12.94	Utility Bills	UPI	0
5678	2/4/2023 13:13	285	337.24	Travel	Debit Card	0
5679	2/4/2023 13:13	233	55.55	Fashion	Debit Card	0
5680	2/4/2023 13:30	33	24.23	Fashion	NetBanking	0
5681	2/4/2023 13:38	185	50.18	Grocery	Debit Card	0
5682	2/4/2023 13:41	37	19.64	Utility Bills	Credit Card	0
5683	2/4/2023 13:45	443	10.94	Restaurants	Debit Card	0
5684	2/4/2023 13:54	327	19.29	Electronics	Debit Card	0
5685	2/4/2023 13:56	158	53.62	Fuel	NetBanking	0
5686	2/4/2023 14:19	95	80.53	Grocery	NetBanking	0
5687	2/4/2023 14:24	439	43.93	Fashion	Credit Card	0
5688	2/4/2023 14:27	64	23.22	Utility Bills	NetBanking	0
5689	2/4/2023 14:30	330	17.21	Electronics	Credit Card	0
5690	2/4/2023 14:38	369	49.63	Fashion	Credit Card	0
5691	2/4/2023 14:40	315	68.14	Utility Bills	Credit Card	0
5692	2/4/2023 14:40	63	18.85	Fashion	UPI	0
5693	2/4/2023 14:43	93	57.94	Utility Bills	Credit Card	0
5694	2/4/2023 14:58	453	18.49	Travel	Credit Card	0
5695	2/4/2023 15:08	142	25.62	Fuel	Debit Card	0
5696	2/4/2023 15:31	404	27.97	Utility Bills	UPI	0
5697	2/4/2023 15:37	97	16.68	Fashion	UPI	0
5698	2/4/2023 15:40	78	21.24	Fuel	Debit Card	0
5699	2/4/2023 15:47	149	102.54	Fashion	UPI	0
5700	2/4/2023 15:48	231	31.25	Electronics	Credit Card	0
5701	2/4/2023 15:49	60	10	Grocery	NetBanking	0
5702	2/4/2023 15:50	147	47.8	Utility Bills	Debit Card	0
5703	2/4/2023 16:11	468	15.56	Utility Bills	Debit Card	0
5704	2/4/2023 16:12	405	73.22	Fashion	Debit Card	0
5705	2/4/2023 16:15	387	32.98	Electronics	UPI	0
5706	2/4/2023 16:17	109	19.5	Utility Bills	UPI	0
5707	2/4/2023 16:20	428	377.35	Grocery	Credit Card	0
5708	2/4/2023 16:23	165	32.24	Fuel	UPI	0
5709	2/4/2023 16:30	133	30.39	Grocery	UPI	0
5710	2/4/2023 16:30	119	41.66	Utility Bills	NetBanking	0
5711	2/4/2023 16:34	23	12.21	Fuel	Debit Card	0
5712	2/4/2023 16:37	459	108.86	Medical	UPI	0
5713	2/4/2023 16:42	358	18.16	Grocery	Credit Card	0
5714	2/4/2023 16:44	7	48.13	Grocery	UPI	0
5715	2/4/2023 16:54	491	92.42	Electronics	Credit Card	0
5716	2/4/2023 17:04	449	49.37	Utility Bills	NetBanking	0
5717	2/4/2023 17:07	167	51.04	Fashion	UPI	0
5718	2/4/2023 17:13	445	39	Fashion	UPI	0
5719	2/4/2023 17:21	138	25.66	Fashion	UPI	0
5720	2/4/2023 17:31	164	81.25	Utility Bills	UPI	1
5721	2/4/2023 17:31	288	167.94	Travel	UPI	0
5722	2/4/2023 17:36	145	23.96	Electronics	Debit Card	0
5723	2/4/2023 17:37	133	14.33	Utility Bills	UPI	0
5724	2/4/2023 17:38	313	18.63	Restaurants	UPI	0
5725	2/4/2023 17:43	52	94.19	Grocery	Credit Card	0
5726	2/4/2023 17:43	111	12.2	Medical	Credit Card	0
5727	2/4/2023 17:43	162	141.71	Fuel	Debit Card	0
5728	2/4/2023 17:53	8	69.43	Electronics	UPI	0
5729	2/4/2023 17:54	367	25.13	Electronics	Credit Card	0
5730	2/4/2023 18:08	239	242.53	Travel	Debit Card	0
5731	2/4/2023 18:11	304	45.73	Electronics	UPI	0
5732	2/4/2023 18:13	42	42.35	Grocery	Credit Card	0
5733	2/4/2023 18:21	355	33.04	Fuel	UPI	1
5734	2/4/2023 18:26	276	13.48	Electronics	NetBanking	0
5735	2/4/2023 18:29	304	35.29	Restaurants	UPI	0
5736	2/4/2023 18:32	190	14.98	Fashion	Debit Card	0
5737	2/4/2023 18:35	314	32.79	Restaurants	Credit Card	0
5738	2/4/2023 18:36	256	81.87	Electronics	Debit Card	0
5739	2/4/2023 18:37	262	83.12	Electronics	Debit Card	0
5740	2/4/2023 18:38	183	30.77	Electronics	Debit Card	0
5741	2/4/2023 18:40	231	39.8	Fashion	UPI	0
5742	2/4/2023 18:44	489	48.93	Utility Bills	UPI	0
5743	2/4/2023 18:49	77	30.25	Utility Bills	UPI	0
5744	2/4/2023 18:54	148	272.63	Restaurants	UPI	0
5745	2/4/2023 18:55	180	24.42	Fashion	UPI	0
5746	2/4/2023 19:02	7	25.42	Restaurants	Credit Card	0
5747	2/4/2023 19:13	494	39.19	Utility Bills	NetBanking	0
5748	2/4/2023 19:16	395	23.16	Travel	Credit Card	0
5749	2/4/2023 19:21	34	61.17	Utility Bills	Credit Card	0
5750	2/4/2023 19:23	147	36.03	Restaurants	UPI	0
5751	2/4/2023 19:26	147	27.37	Grocery	UPI	0
5752	2/4/2023 19:27	231	102.49	Grocery	Credit Card	0
5753	2/4/2023 19:32	177	13.17	Fuel	UPI	0
5754	2/4/2023 19:40	351	26.72	Medical	UPI	0
5755	2/4/2023 19:44	445	46.78	Fashion	Credit Card	0
5756	2/4/2023 19:49	218	12.73	Restaurants	UPI	0
5757	2/4/2023 19:50	279	26.49	Medical	UPI	0
5758	2/4/2023 19:50	284	122	Travel	Credit Card	0
5759	2/4/2023 19:50	437	98.44	Fashion	NetBanking	0
5760	2/4/2023 19:59	477	16.25	Electronics	UPI	0
5761	2/4/2023 20:00	23	49.98	Grocery	UPI	0
5762	2/4/2023 20:09	270	30.34	Electronics	NetBanking	0
5763	2/4/2023 20:25	282	16.54	Grocery	UPI	0
5764	2/4/2023 20:30	86	10	Grocery	UPI	0
5765	2/4/2023 20:32	108	49.66	Grocery	Debit Card	0
5766	2/4/2023 20:39	453	91.98	Travel	UPI	0
5767	2/4/2023 20:42	265	11.23	Utility Bills	Credit Card	0
5768	2/4/2023 20:50	231	83.13	Grocery	UPI	0
5769	2/4/2023 20:58	459	115.84	Fashion	Credit Card	0
5770	2/4/2023 21:07	233	14.85	Utility Bills	UPI	0
5771	2/4/2023 21:07	26	58.55	Travel	UPI	0
5772	2/4/2023 21:09	180	65.52	Fuel	Debit Card	0
5773	2/4/2023 21:10	433	36.69	Grocery	Credit Card	0
5774	2/4/2023 21:15	78	194.44	Travel	Debit Card	0
5775	2/4/2023 21:18	150	89.07	Medical	Debit Card	0
5776	2/4/2023 21:22	28	12.15	Travel	Debit Card	0
5777	2/4/2023 21:34	293	37.64	Restaurants	NetBanking	0
5778	2/4/2023 21:54	104	15.7	Utility Bills	NetBanking	0
5779	2/4/2023 21:58	203	27.32	Travel	UPI	0
5780	1/10/2023 14:07	110	171.16	Medical	Credit Card	0
5781	2/5/2023 9:00	25	29.47	Medical	UPI	0
5782	2/5/2023 9:04	218	33.75	Fashion	Debit Card	0
5783	2/5/2023 9:04	130	73.97	Restaurants	Debit Card	0
5784	2/5/2023 9:06	4	88.87	Electronics	UPI	0
5785	2/5/2023 9:14	243	45.96	Fashion	UPI	0
5786	2/5/2023 9:15	21	10.85	Medical	Debit Card	0
5787	2/5/2023 9:16	1	24.01	Medical	UPI	0
5788	2/5/2023 9:17	440	27.31	Electronics	UPI	0
5789	2/5/2023 9:23	462	10.33	Grocery	UPI	0
5790	2/5/2023 9:26	204	35.61	Utility Bills	Debit Card	0
5791	2/5/2023 9:27	362	22.72	Restaurants	NetBanking	0
5792	2/5/2023 9:31	124	41.01	Restaurants	UPI	0
5793	2/5/2023 9:34	96	39.96	Grocery	Credit Card	0
5794	2/5/2023 9:36	66	22.53	Restaurants	UPI	0
5795	2/5/2023 9:40	231	24.38	Electronics	Debit Card	0
5796	2/5/2023 9:40	147	32.38	Restaurants	UPI	0
5797	2/5/2023 9:43	89	14.28	Fuel	Credit Card	0
5798	2/5/2023 9:58	365	31	Restaurants	Credit Card	1
5799	2/5/2023 10:02	338	10	Utility Bills	NetBanking	0
5800	2/5/2023 10:07	180	18.42	Grocery	UPI	0
5801	2/5/2023 10:16	147	106.73	Fuel	Credit Card	0
5802	2/5/2023 10:16	76	83.32	Fashion	UPI	0
5803	2/5/2023 10:16	115	48.46	Fashion	NetBanking	0
5804	2/5/2023 10:20	7	288.76	Fuel	UPI	0
5805	2/5/2023 10:22	341	19.23	Grocery	UPI	0
5806	2/5/2023 10:22	282	217.04	Medical	UPI	0
5807	2/5/2023 10:23	108	61.55	Medical	UPI	0
5808	2/5/2023 10:25	233	19.25	Grocery	UPI	0
5809	2/5/2023 10:28	243	32.1	Utility Bills	Credit Card	0
5810	2/5/2023 10:30	142	17.5	Fuel	UPI	0
5811	2/5/2023 10:30	147	32.81	Medical	Credit Card	0
5812	2/5/2023 10:39	446	78.87	Travel	UPI	0
5813	2/5/2023 10:40	72	121.77	Electronics	Credit Card	0
5814	2/5/2023 10:43	233	23.35	Medical	Credit Card	0
5815	2/5/2023 10:49	477	47.16	Fashion	Credit Card	0
5816	2/5/2023 11:00	302	173.56	Electronics	Credit Card	0
5817	2/5/2023 11:07	92	11.39	Medical	NetBanking	0
5818	2/5/2023 11:09	15	28.88	Fashion	UPI	0
5819	2/5/2023 11:09	55	30.81	Fuel	Debit Card	0
5820	2/5/2023 11:12	373	50.27	Electronics	Debit Card	0
5821	2/5/2023 11:18	478	40.85	Fashion	Credit Card	0
5822	2/5/2023 11:19	41	117.68	Medical	Debit Card	0
5823	2/5/2023 11:21	28	73.03	Medical	Debit Card	0
5824	2/5/2023 11:32	489	40.05	Medical	NetBanking	0
5825	2/5/2023 11:32	330	91.93	Restaurants	Credit Card	0
5826	2/1/2023 14:39	120	48.22	Grocery	Debit Card	0
5827	2/5/2023 11:36	445	67.42	Fuel	Debit Card	0
5828	2/5/2023 11:40	61	68.7	Fashion	NetBanking	0
5829	2/5/2023 11:46	208	10	Fuel	Debit Card	0
5830	2/5/2023 11:49	197	110.84	Restaurants	UPI	0
5831	2/5/2023 11:59	147	45.76	Electronics	Debit Card	0
5832	2/5/2023 12:01	291	93.69	Restaurants	Debit Card	0
5833	2/5/2023 12:04	233	199.34	Utility Bills	Credit Card	0
5834	2/5/2023 12:11	201	20.95	Fashion	UPI	0
5835	2/5/2023 12:15	158	26.06	Grocery	UPI	0
5836	2/5/2023 12:15	174	88.1	Travel	Debit Card	0
5837	2/5/2023 12:15	327	13.22	Grocery	Debit Card	0
5838	2/5/2023 12:17	89	39.3	Fuel	Debit Card	0
5839	2/5/2023 12:23	147	12.53	Medical	Debit Card	0
5840	2/5/2023 12:30	440	16.7	Fuel	UPI	0
5841	2/5/2023 12:31	38	12.7	Fashion	Debit Card	0
5842	2/5/2023 12:33	166	12.71	Fashion	UPI	0
5843	2/5/2023 12:38	134	71.43	Fashion	Debit Card	0
5844	2/5/2023 12:41	108	18.46	Restaurants	Credit Card	0
5845	2/5/2023 12:44	34	358.29	Electronics	UPI	0
5846	2/5/2023 12:47	145	16.34	Restaurants	UPI	0
5847	2/5/2023 13:00	122	12.78	Grocery	Debit Card	0
5848	2/5/2023 13:04	132	144.9	Restaurants	Debit Card	0
5849	2/5/2023 13:08	240	46.5	Restaurants	Credit Card	0
5850	2/5/2023 13:09	416	35.08	Fuel	UPI	0
5851	2/5/2023 13:16	72	54.33	Utility Bills	UPI	0
5852	2/5/2023 13:19	122	10.3	Utility Bills	UPI	0
5853	2/5/2023 13:20	247	62.27	Medical	UPI	0
5854	2/5/2023 13:21	288	56.2	Medical	NetBanking	0
5855	2/5/2023 13:37	23	29.21	Medical	UPI	0
5856	2/5/2023 13:38	62	139.3	Utility Bills	NetBanking	0
5857	2/5/2023 13:49	15	20.65	Utility Bills	Credit Card	0
5858	2/5/2023 13:53	326	14.77	Restaurants	Credit Card	0
5859	2/5/2023 13:58	358	13.83	Restaurants	UPI	0
5860	2/5/2023 14:02	7	29.48	Grocery	NetBanking	0
5861	2/5/2023 14:10	240	17.11	Utility Bills	UPI	0
5862	2/5/2023 14:20	411	80.59	Grocery	UPI	0
5863	2/5/2023 14:21	445	50.74	Grocery	NetBanking	0
5864	2/5/2023 14:22	25	38.26	Restaurants	UPI	0
5865	2/5/2023 14:23	22	75.67	Fashion	UPI	0
5866	2/5/2023 14:27	179	47.1	Grocery	NetBanking	0
5867	2/5/2023 14:27	28	10.83	Restaurants	Debit Card	0
5868	2/5/2023 14:28	287	30.77	Restaurants	Debit Card	0
5869	2/5/2023 14:32	333	27.48	Utility Bills	Credit Card	0
5870	2/5/2023 14:35	420	43.32	Restaurants	UPI	0
5871	2/5/2023 14:50	147	46.07	Grocery	Debit Card	0
5872	2/5/2023 14:52	68	44.5	Medical	UPI	0
5873	2/5/2023 14:54	449	15.24	Restaurants	UPI	0
5874	2/5/2023 14:56	445	10.73	Utility Bills	Credit Card	0
5875	2/5/2023 15:05	305	22.8	Fashion	Debit Card	0
5876	2/5/2023 15:06	72	51.25	Medical	Credit Card	0
5877	2/5/2023 15:07	147	23.71	Fashion	Debit Card	0
5878	2/5/2023 15:11	164	33.23	Medical	Credit Card	0
5879	2/5/2023 15:12	9	165.37	Medical	Credit Card	0
5880	2/5/2023 15:17	7	97.92	Restaurants	UPI	0
5881	2/5/2023 15:21	165	33.82	Utility Bills	UPI	0
5882	2/5/2023 15:24	23	21.13	Grocery	UPI	0
5883	2/5/2023 15:26	427	25.6	Grocery	UPI	0
5884	2/5/2023 15:26	66	11.13	Fuel	UPI	0
5885	2/5/2023 15:28	225	42.08	Grocery	Debit Card	0
5886	2/5/2023 15:31	7	38.38	Grocery	UPI	0
5887	2/5/2023 15:32	427	10	Restaurants	UPI	0
5888	2/5/2023 15:32	216	126.97	Grocery	Debit Card	0
5889	2/5/2023 15:34	270	41.15	Utility Bills	Debit Card	0
5890	2/5/2023 15:35	341	38.34	Grocery	NetBanking	0
5891	2/5/2023 15:36	116	76.97	Electronics	UPI	0
5892	2/5/2023 15:38	401	35.69	Fashion	Debit Card	0
5893	2/5/2023 15:39	256	27	Medical	UPI	0
5894	2/5/2023 15:42	150	73.86	Utility Bills	Credit Card	0
5895	2/5/2023 15:45	356	38.43	Travel	NetBanking	0
5896	2/5/2023 15:46	42	11.99	Utility Bills	UPI	0
5897	2/5/2023 15:53	178	62.95	Grocery	Credit Card	0
5898	2/5/2023 15:53	55	52.95	Medical	NetBanking	0
5899	2/5/2023 15:56	181	126.82	Utility Bills	UPI	0
5900	2/5/2023 15:56	72	73.26	Restaurants	UPI	0
5901	2/5/2023 15:56	201	93.62	Grocery	Credit Card	0
5902	2/5/2023 16:00	119	18.76	Restaurants	UPI	0
5903	2/5/2023 16:05	153	35.26	Restaurants	UPI	0
5904	2/5/2023 16:07	148	50.52	Restaurants	Debit Card	0
5905	2/5/2023 16:11	58	25.09	Electronics	NetBanking	0
5906	2/5/2023 16:11	406	30.78	Fashion	NetBanking	0
5907	2/5/2023 16:11	422	12.18	Restaurants	UPI	1
5908	2/5/2023 16:16	491	10.44	Utility Bills	UPI	0
